Price,Bedrooms,Bathrooms,LandSize,FloorArea,Latitude,Longitude,PricePerSqMeter,url
30000.00,2,3.0,0.0,90.0,14.601887,121.093698,333.33,href="https://www.lamudi.com.ph/2-bedroom-townhouse-for-rent-at-somerset-place-pas-168788215948.html"
20362.00,2,2.0,0.0,110.0,14.583952,121.101245,185.11,href="https://www.lamudi.com.ph/2-bedroom-unit-18-for-rent-w-2-t-b-beside-sm-east-ortigas-pasig-mall.html"
180000.00,5,5.0,0.0,400.0,14.582943,121.072573,450.00,href="https://www.lamudi.com.ph/2-storey-house-and-lot-for-lease-in-valle-verde-pasig-city-metro-manila.html"
140000.00,3,4.0,0.0,420.0,14.582317,121.072923,333.33,href="https://www.lamudi.com.ph/2-storey-house-for-lease-in-valle-verde-2-pasig-city-1.html"
140000.00,3,4.0,0.0,420.0,14.582317,121.072923,333.33,href="https://www.lamudi.com.ph/2-storey-house-for-lease-in-valle-verde-2-pasig-city-2.html"
140000.00,3,4.0,0.0,420.0,14.582317,121.072923,333.33,href="https://www.lamudi.com.ph/2-storey-house-for-lease-in-valle-verde-2-pasig-city.html"
150000.00,3,5.0,0.0,400.0,14.582943,121.072573,375.00,href="https://www.lamudi.com.ph/2-storey-house-for-rent-valle-verde-5-pasig.html"
60000.00,4,3.0,0.0,250.0,14.567197,121.092265,240.00,href="https://www.lamudi.com.ph/2-storey-house-with-attic-for-rent-in-greenwoods-e-169087472339.html"
80000.00,3,2.0,0.0,250.0,14.582317,121.072923,320.00,href="https://www.lamudi.com.ph/2-storey-townhouse-in-las-villas-de-valle-verde-va-168024416114.html"
80000.00,3,3.0,0.0,250.0,14.582943,121.072573,320.00,href="https://www.lamudi.com.ph/2-storey-townhouse-in-las-villas-de-valle-verde-va-168046117276.html"
70000.00,4,3.0,0.0,250.0,14.569208,121.060157,280.00,href="https://www.lamudi.com.ph/2-storey-townhouse-semi-furnished-4-bedroom-with-1-169114293777.html"
160000.00,2,2.0,0.0,220.0,14.582943,121.072573,727.27,href="https://www.lamudi.com.ph/2br-bungalow-house-and-lot-for-rent-at-valle-verde-168259546189.html"
160000.00,2,2.0,0.0,220.0,14.587278,121.074355,727.27,href="https://www.lamudi.com.ph/2br-bungalow-house-and-lot-for-rent-at-valle-verde-168984200783.html"
160000.00,2,2.0,0.0,220.0,14.587278,121.074355,727.27,href="https://www.lamudi.com.ph/2br-bungalow-house-and-lot-for-rent-in-valle-verde-167997418193.html"
70000.00,2,2.0,0.0,120.0,14.569208,121.060157,583.33,href="https://www.lamudi.com.ph/2br-bungalow-house-for-rent-in-kapitolyo-pasig-cit-168744092146.html"
150000.00,2,1.0,0.0,300.0,14.582943,121.072573,500.00,href="https://www.lamudi.com.ph/2br-house-in-valle-verde-pasig-city-for-lease.html"
35000.00,3,2.0,0.0,170.0,14.588464,121.089097,205.88,href="https://www.lamudi.com.ph/3-bed-room-town-house-in-dona-juana-ortigas-area.html"
160000.00,3,2.5,0.0,220.0,14.587278,121.074355,727.27,href="https://www.lamudi.com.ph/3-bedroom-bungalow-house-for-rent-in-valle-verde-v-169072961175.html"
160000.00,3,3.0,0.0,220.0,14.587278,121.074355,727.27,href="https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-lease-in-valle-verde-5-169131090837.html"
150000.00,3,3.0,0.0,405.0,14.587278,121.074355,370.37,href="https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-lease-valle-verde-5-pa-167950220487.html"
40000.00,3,2.0,0.0,156.0,14.576282,121.085049,256.41,href="https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-rent-in-pasig-greenlan-168501423687.html"
150000.00,3,3.0,0.0,385.0,14.582317,121.072923,389.61,href="https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-rent-valle-verde-1-pasig-city.html"
140000.00,3,3.0,0.0,400.0,14.582317,121.072923,350.00,href="https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-rent-valle-verde-2-pasig-city.html"
150000.00,3,3.0,0.0,420.0,14.58343059,121.0755364,357.14,href="https://www.lamudi.com.ph/3-bedroom-house-for-lease-in-valle-verde-3-ortigas-pasig-595805-21.html"
75000.00,3,5.0,0.0,183.0,14.567197,121.092265,409.84,href="https://www.lamudi.com.ph/3-bedroom-house-for-rent-in-ametta-place-san-miguel-pasig-city.html"
150000.00,3,3.0,0.0,423.0,14.58343059,121.0755364,354.61,href="https://www.lamudi.com.ph/3-bedroom-house-for-rent-in-valle-verde-1-ortigas-center-pasig.html"
170000.00,3,3.0,0.0,490.0,14.5813142,121.072893,346.94,href="https://www.lamudi.com.ph/3-bedroom-house-for-rent-in-valle-verde-2-pasig-city.html"
190000.00,4,4.0,0.0,700.0,14.58343059,121.0755364,271.43,href="https://www.lamudi.com.ph/3-bedroom-house-for-rent-in-valle-verde-3-ortigas-pasig-585255-21.html"
180000.00,3,3.0,0.0,380.0,14.58343059,121.0755364,473.68,href="https://www.lamudi.com.ph/3-bedroom-house-for-rent-in-valle-verde-6-ortigas-pasig.html"
140000.00,3,3.0,0.0,390.0,14.58343059,121.0755364,358.97,href="https://www.lamudi.com.ph/3-bedroom-house-for-rent-valle-verde-1-ortigas-center-pasig.html"
