Price,Bedrooms,Bathrooms,LandSize,FloorArea,Latitude,Longitude,PricePerSqMeter,url
250000.00,4,3.0,0.0,380.0,14.405874,121.022321,657.89,href="https://www.lamudi.com.ph/-ayala-alabang-village-665-sqm-4-bedrooms-3-toilet-168978848031.html"
120000.00,6,5.0,0.0,350.0,14.703588,121.109668,342.86,href="https://www.lamudi.com.ph/-filinvest-2-quezon-city-600-sqm-6-bedrooms-5-bedr-168304566987.html"
70000.00,5,3.0,0.0,400.0,14.6671154,121.0293966,175.00,href="https://www.lamudi.com.ph/001-house-with-parking-for-rent-in-bahay-toro-quezon-city-metro-manila.html"
50000.00,3,1.0,0.0,200.0,14.6671154,121.0293966,250.00,href="https://www.lamudi.com.ph/002-house-with-parking-for-rent-in-bahay-toro-quezon-city-metro-manila.html"
600000.00,6,7.0,0.0,1200.0,14.555756,121.029209,500.00,href="https://www.lamudi.com.ph/1-111-sqm-6-br-house-lot-with-garage-and-pool-in-m-168412052191.html"
80000.00,1,1.0,0.0,80.0,14.6288755,121.0300173,1000.00,href="https://www.lamudi.com.ph/1-bedroom-house-lot-for-lease-in-quezon-city-16660791648.html"
230000.00,10,9.0,0.0,1096.0,14.6060344,121.0711795,209.85,href="https://www.lamudi.com.ph/10-bedroom-house-and-lot-in-white-plains-village-p-168180965625.html"
230000.00,10,9.0,0.0,1096.0,14.6060344,121.0711795,209.85,href="https://www.lamudi.com.ph/10-bedroom-house-for-rent-at-white-plains-quezon-c-168276459995.html"
230000.00,10,9.0,0.0,1096.0,14.6060344,121.0711795,209.85,href="https://www.lamudi.com.ph/10-bedroom-mansion-in-white-plains-quezon-city-met-16853838180.html"
300000.00,10,10.0,0.0,1000.0,14.492371,121.008496,300.00,href="https://www.lamudi.com.ph/10-bedrooms-house-in-multinational-village-paranaq-169064506774.html"
210000.00,10,9.0,0.0,800.0,14.6060344,121.0711795,262.50,href="https://www.lamudi.com.ph/10-bedrooms-with-13-garage-for-rent-white-plains-q-166676550222.html"
150000.00,10,9.0,0.0,476.0,14.434669,121.040194,315.13,href="https://www.lamudi.com.ph/10br-house-and-lot-for-rent-at-hillsborough-alaban-167711815671.html"
230000.00,10,9.0,0.0,1096.0,14.6060344,121.0711795,209.85,href="https://www.lamudi.com.ph/10br-mansion-for-lease-at-white-plains-qc-167486747989.html"
