Price,Bedrooms,Bathrooms,LandSize,FloorArea,Latitude,Longitude,PricePerSqMeter,url
120000.00,6,5.0,0.0,350.0,14.703588,121.109668,342.86,href="https://www.lamudi.com.ph/-filinvest-2-quezon-city-600-sqm-6-bedrooms-5-bedr-168304566987.html"
8000.00,2,1.0,0.0,60.0,14.730691,121.16475,133.33,href="https://www.lamudi.com.ph/2-bedrooms-semi-furnished-duplex-house-for-rent-in-caloocan.html"
35000.00,2,2.0,0.0,75.0,14.703588,121.109668,466.67,href="https://www.lamudi.com.ph/2br-house-and-lot-for-rent-in-spring-country-homes-16906006045.html"
9000.00,3,3.0,0.0,122.0,14.644339,121.171092,73.77,href="https://www.lamudi.com.ph/3br-2-storey-townhouse-for-sale-in-cupang-antipol-167198474825.html"
50000.00,4,5.0,0.0,500.0,14.644339,121.171092,100.00,href="https://www.lamudi.com.ph/4br-crestview-antipolo-big-house-for-rent-167896009346.html"
130000.00,5,4.0,0.0,230.0,14.670622,121.240436,565.22,href="https://www.lamudi.com.ph/5br-house-for-rent-at-kingsville-royale-sun-valley-169051537137.html"
120000.00,6,5.0,0.0,375.0,14.703588,121.109668,320.00,href="https://www.lamudi.com.ph/6br-house-and-lot-for-rent-at-filinvest-2-quezon-c-167877806482.html"
50000.00,6,3.0,0.0,350.0,14.681641,121.096563,142.86,href="https://www.lamudi.com.ph/6br-house-and-lot-for-rent-in-filinvest-2-quezon-c-16843142226.html"
15000.00,3,2.0,0.0,80.0,14.8219834,121.0868071,187.50,href="https://www.lamudi.com.ph/bare-house-3-bedroom-for-rent-in-nuvista-subdivision.html"
150000.00,5,5.0,0.0,450.0,14.703588,121.109668,333.33,href="https://www.lamudi.com.ph/beautiful-and-modern-big-house-in-filinvest-2-quez-166393074768.html"
100000.00,6,8.0,0.0,700.0,14.7682696,121.0806048,142.86,href="https://www.lamudi.com.ph/big-house-6br-8t-b-8-car-garage-service-quarter-garden-near-sm-fairview-sjdm.html"
30000.00,4,3.0,0.0,85.0,14.830238,121.1058873,352.94,href="https://www.lamudi.com.ph/camella-cielo-4-bedroom-in-kaybanban-san-jose-del-monte-bulacan.html"
25000.00,4,3.0,0.0,85.0,14.830238,121.1058873,294.12,href="https://www.lamudi.com.ph/dana-camella-cielo-for-rent.html"
5800.00,1,1.0,0.0,25.0,14.794484,121.19037,232.00,href="https://www.lamudi.com.ph/eastwood-residence-rodriguez-rizal-phase-1.html"
150000.00,5,5.0,0.0,450.0,14.692216749419,121.1047422436,333.33,href="https://www.lamudi.com.ph/for-lease-corner-5br-house-in-filinvest-2-batasan-166262731564.html"
110000.00,5,5.0,0.0,225.0,14.689518719085,121.09032274084,488.89,href="https://www.lamudi.com.ph/for-rent-127-sqm-townhouse-in-m-residences-capitol-168516896132.html"
9500.00,3,1.0,0.0,40.0,14.7471848,121.0769537,237.50,href="https://www.lamudi.com.ph/for-rent-brand-new-3-bedroom-townhouse-in-amparo-subd-near-sm-fairview-and-mrt7.html"
100000.00,4,5.0,0.0,300.0,14.703588,121.109668,333.33,href="https://www.lamudi.com.ph/for-rent-lease-4-bedroom-house-in-filinvest-height-169161911246.html"
58000.00,3,3.0,0.0,180.0,14.65666307,121.1312608,322.22,href="https://www.lamudi.com.ph/furnished-3-bedroom-townhouse-banilad-cebu-city.html"
58000.00,3,3.0,0.0,200.0,14.65666307,121.1312608,290.00,href="https://www.lamudi.com.ph/furnished-3-br-townhouse-for-rent-in-banilad-cebu.html"
40000.00,3,3.0,0.0,200.0,14.685485713329,121.10093568083,200.00,href="https://www.lamudi.com.ph/gated-furnished-house-for-rent-in-batasan-hills-quezon-city-philippines.html"
6000.00,1,1.0,0.0,38.0,14.751305,121.136064,157.89,href="https://www.lamudi.com.ph/house-and-lot-for-rent-in-metro-manila-hills-communities.html"
15000.00,2,1.0,0.0,60.0,14.703588,121.109668,250.00,href="https://www.lamudi.com.ph/house-for-rent-2-bedroom-1-bath-in-spring-heights-168308010499.html"
150000.00,5,5.0,0.0,450.0,14.703588,121.109668,333.33,href="https://www.lamudi.com.ph/house-for-rent-338-sqm-in-filinvest-2-150k-only-167032516825.html"
6000.00,1,1.0,0.0,40.0,14.8219834,121.0868071,150.00,href="https://www.lamudi.com.ph/house-for-rent-in-san-jose-del-monte-bulacan-nuvista-subdivision.html"
18000.00,3,2.0,0.0,79.0,14.7844513,121.0961887,227.85,href="https://www.lamudi.com.ph/kayla-prime-3br-2-toilet-and-bath-single-attached-166454763160.html"
15000.00,2,2.0,0.0,80.0,14.7799862,121.0683489,187.50,href="https://www.lamudi.com.ph/newly-refurbished-house-w-garage-and-lawn-near-sm-tungko-sjdm-bulacan-1.html"
65000.00,3,2.0,0.0,180.0,14.703588,121.109668,361.11,href="https://www.lamudi.com.ph/pn53072-3br-house-and-lot-for-rent-in-filinvest-2-quezon-city.html"
15000.00,3,2.0,0.0,70.0,14.751305,121.136064,214.29,href="https://www.lamudi.com.ph/ready-for-occupancy-in-san-jose-rodriguez-rizal-fo-168629736389.html"
