Price,Bedrooms,Bathrooms,LandSize,FloorArea,Latitude,Longitude,PricePerSqMeter,url
15000.00,3,2.0,0.0,60.0,14.387925,120.893418,250.00,href="https://www.lamudi.com.ph/2-bedroom-townhouse-in-lancaster-new-city-cavite-for-rent.html"
12000.00,2,1.0,0.0,65.0,14.2814,120.918211,184.62,href="https://www.lamudi.com.ph/2-bedroom-unfurnished-house-in-gen-trias-cavite.html"
8500.00,2,1.0,0.0,60.0,14.312446,120.918355,141.67,href="https://www.lamudi.com.ph/2-bedrooms-camella-tiera-nevada-general-trias-cavite.html"
16000.00,2,1.0,0.0,80.0,14.2814,120.918211,200.00,href="https://www.lamudi.com.ph/2-br-semi-furnished-house-near-lyceum-university-c-165872233798.html"
15000.00,2,1.0,0.0,50.0,14.385165,120.836729,300.00,href="https://www.lamudi.com.ph/2-storey-2-bedroom-1-bath-townhouse-unit-in-tanza-cavite-p15k-only.html"
50000.00,4,3.0,0.0,131.0,14.36282,120.8971,381.68,href="https://www.lamudi.com.ph/2-storey-house-and-lot-for-rent-at-lancaster-new-c-168000882147.html"
10000.00,3,2.0,0.0,50.0,14.3741125,120.8420114,200.00,href="https://www.lamudi.com.ph/2-storey-townhouse-3-bedrooms-for-rent-at-micara-e-167982733037.html"
12000.00,3,2.0,0.0,60.0,14.37318,120.896613,200.00,href="https://www.lamudi.com.ph/3-bedroom-house-lancaster-new-city-1.html"
17000.00,3,2.0,0.0,80.0,14.4012863,120.8900983,212.50,href="https://www.lamudi.com.ph/3-bedroom-house-lot-facing-morning-sun-antel-grand-executive-village.html"
9500.00,3,2.0,0.0,80.0,14.3908191,120.9098915,118.75,href="https://www.lamudi.com.ph/3-bedroom-townhouse-unit-with-parking-space-and-end-unit.html"
9000.00,3,1.0,0.0,40.0,14.32696,120.883487,225.00,href="https://www.lamudi.com.ph/3-bedroom-two-storey-house-in-lancaster-new-city-cavite-for-rent.html"
12000.00,3,1.0,0.0,40.0,14.4084872,120.9062254,300.00,href="https://www.lamudi.com.ph/3-bedrooms-1cr-with-gate-and-1-car-garage-house-fo-169019758681.html"
14000.00,3,2.0,0.0,55.0,14.387925,120.893418,254.55,href="https://www.lamudi.com.ph/3-bedrooms-2-bath-great-location-less-traffic-guarded-gate.html"
12000.00,3,2.0,0.0,50.0,14.36282,120.8971,240.00,href="https://www.lamudi.com.ph/3-br-2-cr-unfurnished-townhouse-for-rent-at-lancas-167859927738.html"
6000.00,3,1.0,0.0,40.0,14.387925,120.893418,150.00,href="https://www.lamudi.com.ph/3br-alice-townhouse-with-1-carport-for-rent-in-lan-167845899860.html"
35000.00,4,4.0,0.0,100.0,14.3841135,120.9356405,350.00,href="https://www.lamudi.com.ph/4-bedroom-3-floors-duplex-pallas-athena-imus-cavit-169075555931.html"
18000.00,4,2.0,0.0,80.0,14.344825,120.939012,225.00,href="https://www.lamudi.com.ph/4-bedroom-furnished-house-and-lot-for-lease-at-das-168345367090.html"
30000.00,4,3.0,0.0,100.0,14.387236103173,120.89464790741,300.00,href="https://www.lamudi.com.ph/4-bedroom-semi-furnished-house-for-rent-negotiable.html"
18000.00,4,2.0,0.0,85.0,14.4084872,120.9062254,211.76,href="https://www.lamudi.com.ph/4-bedroom-single-house-for-rent-in-imus-lancaster-167841961472.html"
30000.00,4,2.0,0.0,70.0,14.37318,120.896613,428.57,href="https://www.lamudi.com.ph/4-br-townhouse-for-rent-at-lancaster-brighton-gen-trias-cavite.html"
1.00,5,4.0,0.0,200.0,14.3805,120.937451,0.01,href="https://www.lamudi.com.ph/5-bedroom-modern-house-for-rent-in-pallas-athena-executive-subdivision-imus.html"
30000.00,4,3.0,0.0,110.0,14.36282,120.8971,272.73,href="https://www.lamudi.com.ph/aliana-s-townhouse-for-rent-in-lancaster-new-city-168215393540.html"
35000.00,4,3.0,0.0,110.0,14.36282,120.8971,318.18,href="https://www.lamudi.com.ph/aliana-town-house-4-bedroom-for-rent-168172129415.html"
11000.00,3,2.0,0.0,50.0,14.36282,120.8971,220.00,href="https://www.lamudi.com.ph/anakohana-s-house-townhouse-for-lease-at-general-t-16907058145.html"
50000.00,3,3.0,0.0,120.0,14.4012863,120.8900983,416.67,href="https://www.lamudi.com.ph/anstacia-house-by-antel-grand-village.html"
7000.00,3,2.0,0.0,50.0,14.387925,120.893418,140.00,href="https://www.lamudi.com.ph/bare-house-for-rent-lancaster-kensington-27-end-lot-3-bedroom-2-bath.html"
40000.00,2,1.0,0.0,67.0,14.309111,120.931183,597.01,href="https://www.lamudi.com.ph/brand-new-2-bedroom-townhouse-in-of-dasmarinas-cavite.html"
24000.00,3,2.0,0.0,80.0,14.410355,120.881337,300.00,href="https://www.lamudi.com.ph/corner-lot-3-br-house-at-antel-grand-village-near-167975776387.html"
18000.00,3,2.0,0.0,132.0,14.321965,120.895878,136.36,href="https://www.lamudi.com.ph/for-lease-2-storey-residential-house-in-villaggio-169069705832.html"
50000.00,3,3.0,0.0,118.75,14.3841135,120.9356405,421.05,href="https://www.lamudi.com.ph/for-lease-townhouse-pallas-athena-executive-villag-166355883176.html"
20000.00,4,2.0,0.0,80.0,14.37318,120.896613,250.00,href="https://www.lamudi.com.ph/for-rent-4-br-townhouse-at-lancaster-brighton-gen-trias-cavite.html"
17000.00,3,3.0,0.0,90.0,14.36282,120.8971,188.89,href="https://www.lamudi.com.ph/for-rent-brand-new-single-attached-3-bedrooms-in-l-168450915744.html"
7100.00,2,1.0,0.0,40.0,14.314385,120.900178,177.50,href="https://www.lamudi.com.ph/fully-furnished-2-bedroom-house-for-rent-near-golden-gate-businesspark-gentri.html"
40000.00,3,2.0,0.0,100.0,14.3805,120.937451,400.00,href="https://www.lamudi.com.ph/fully-furnished-house-for-rent-in-pallas-athena-ex-168890945959.html"
25000.00,3,1.0,0.0,44.0,14.3531132,120.8890686,568.18,href="https://www.lamudi.com.ph/fully-furnished-landed-house-for-rent-in-general-trias-cavite.html"
16500.00,2,1.0,0.0,65.0,14.2814,120.918211,253.85,href="https://www.lamudi.com.ph/governors-hills-suntrust-megaworld-167771357344.html"
19500.00,3,2.0,0.0,100.0,14.4012863,120.8900983,195.00,href="https://www.lamudi.com.ph/house-and-lot-3-bedroom-2-bathroom-and-garage-in-lavanya-for-rent.html"
50000.00,4,3.0,0.0,250.0,14.37318,120.896613,200.00,href="https://www.lamudi.com.ph/house-and-lot-for-rent-at-lancaster-gl1-cavite-cit-16873320974.html"
4000.00,1,1.0,0.0,36.0,14.3189777,120.8720785,111.11,href="https://www.lamudi.com.ph/house-and-lot-for-rent-in-castillon-homes-pasong-kawayan-ii-general-trias.html"
