Price,Bedrooms,Bathrooms,LandSize,FloorArea,Latitude,Longitude,PricePerSqMeter,url
8500.00,1,1.0,0.0,32.0,14.2696017,121.152656,265.63,href="https://www.lamudi.com.ph/1-bedroom-studio-type-house-and-lot-in-amaia-cabuyao-laguna-for-rent.html"
30000.00,2,1.0,0.0,50.0,14.1857173,121.0533622,600.00,href="https://www.lamudi.com.ph/2-bedroom-semi-furnished-house-in-nuvali-with-big-lot-area-and-amenity.html"
13000.00,2,1.0,0.0,57.2,14.2778589,121.0830123,227.27,href="https://www.lamudi.com.ph/2-storey-house-for-rent-berkeley-heights-subdivision-santa-rosa-laguna.html"
27000.00,2,1.0,0.0,53.0,14.1857173,121.0533622,509.43,href="https://www.lamudi.com.ph/2-storey-property-value-for-your-money-in-avida-parkway-settings-nuvali-for-rent.html"
30000.00,2,1.0,0.0,75.0,14.1857173,121.0533622,400.00,href="https://www.lamudi.com.ph/2br-house-and-lot-for-rent-at-avida-woodhill-setti-168473007874.html"
25000.00,2,2.0,0.0,54.0,14.294425,121.10166,462.96,href="https://www.lamudi.com.ph/2br-townhouse-for-rent-at-the-bellecourt-santa-ros-168900399521.html"
35000.00,3,3.0,0.0,90.0,14.2915,121.116843,388.89,href="https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-rent-at-villa-caceres-santa-rosa-laguna.html"
30000.00,3,2.0,0.0,69.0,14.1857173,121.0533622,434.78,href="https://www.lamudi.com.ph/3-bedroom-house-at-avida-woodhill-settings-nuvali-166257137341.html"
30000.00,3,2.0,0.0,69.0,14.1857173,121.0533622,434.78,href="https://www.lamudi.com.ph/3-bedroom-house-unit-for-lease-at-avida-parkway-se-168369935616.html"
30000.00,3,2.0,0.0,69.0,14.21265,121.162217,434.78,href="https://www.lamudi.com.ph/3-br-bare-unit-2-toilet-and-bath-166246951657.html"
100000.00,4,3.0,0.0,198.0,14.2984883,121.2806081,505.05,href="https://www.lamudi.com.ph/4br-house-and-lot-for-rent-at-pramana-residential-169180030337.html"
50000.00,5,2.0,0.0,345.0,14.294425,121.10166,144.93,href="https://www.lamudi.com.ph/5-bedroom-house-and-lot-for-rent-at-villa-de-toled-16817304063.html"
170000.00,5,4.0,0.0,450.0,14.244691,121.108456,377.78,href="https://www.lamudi.com.ph/5-bedroom-house-for-rent-at-sta-elena-golf-country-167033616110.html"
30000.00,4,2.0,0.0,100.0,14.0977341,121.1507462,300.00,href="https://www.lamudi.com.ph/available-may-2023-4br-2ba-carport-two-storey-hous-167778481962.html"
28000.00,2,1.0,0.0,53.0,14.18454,121.08994,528.30,href="https://www.lamudi.com.ph/avida-southfield-setting-nuvali-for-rent-2br-1tb-166989235439.html"
15000.00,2,2.0,0.0,91.0,14.102895,121.109995,164.84,href="https://www.lamudi.com.ph/batangas-farm-house-166314871223.html"
150000.00,3,3.0,0.0,450.0,14.1951957,121.2197257,333.33,href="https://www.lamudi.com.ph/beautiful-and-spacious-country-living-in-nuvali-laguna-1.html"
11000.00,2,1.0,0.0,46.0,14.103076,121.128935,239.13,href="https://www.lamudi.com.ph/brand-new-2br-townhouse-for-rent-in-pagaspas-tanau-168106243321.html"
10000.00,3,1.0,0.0,67.2,14.0808605,121.1845545,148.81,href="https://www.lamudi.com.ph/brand-new-townhouse-for-rent-santo-tomas-batangas.html"
8000.00,2,1.0,0.0,44.0,14.1902536,121.1719465,181.82,href="https://www.lamudi.com.ph/for-rent-2-storey-townhouse-in-montana-heights-subdivision-calamba-city-laguna.html"
35000.00,3,2.0,0.0,160.0,14.28275388,121.0922909,218.75,href="https://www.lamudi.com.ph/for-rent-3-bedroom-house-in-ciudad-de-san-jose-san-168371201029.html"
70000.00,4,4.0,0.0,351.0,14.2615584,121.0735873,199.43,href="https://www.lamudi.com.ph/for-rent-4-1-br-santa-rosa-estates-big-fully-furni-168218618817.html"
30000.00,4,2.0,0.0,120.0,14.2656453,121.099378,250.00,href="https://www.lamudi.com.ph/for-rent-4-bedroom-house-at-terra-fortuna-phase-2-in-santa-rosa-laguna.html"
25000.00,5,0.0,0.0,750.0,14.1951957,121.2197257,33.33,href="https://www.lamudi.com.ph/for-rent-5-bedroom-sydneys-hotspring-resort-in-calamba-laguna.html"
750000.00,30,0.0,0.0,600.0,14.178416,121.1840111,1250.00,href="https://www.lamudi.com.ph/for-rent-5br-prince-art-resort-in-solemar-del-pansol-village-calamba-laguna.html"
15000.00,1,1.0,0.0,100.0,14.1857173,121.0533622,150.00,href="https://www.lamudi.com.ph/for-rent-house-and-lot-with-mezzanine-at-canlubang-calamba-laguna.html"
7000.00,1,1.0,0.0,25.0,14.195385,121.129069,280.00,href="https://www.lamudi.com.ph/for-rent-studio-type-townhouse-at-amaia-scapes-bar-168585638188.html"
40000.00,3,2.0,0.0,150.0,14.2615584,121.0735873,266.67,href="https://www.lamudi.com.ph/for-rent-unfurnished-3-bedroom-house-in-ridgeview-169114032068.html"
14000.00,2,1.0,0.0,40.0,14.157145,121.13831,350.00,href="https://www.lamudi.com.ph/full-house-with-2-bedroom-in-calamba-park-place-la-168671248234.html"
13000.00,2,1.0,0.0,53.0,14.176345,121.122173,245.28,href="https://www.lamudi.com.ph/fully-furnished-2-bedroom-bungalow-duplex-for-rent-168102627117.html"
100000.00,3,3.0,0.0,300.0,14.2615584,121.0735873,333.33,href="https://www.lamudi.com.ph/fully-furnished-3-bedrooms-house-and-lot-for-rent-168181901128.html"
6000.00,1,1.0,0.0,40.0,14.1770781,121.095871,150.00,href="https://www.lamudi.com.ph/fully-furnished-house-and-lot-for-rent-in-laguerta-168891073274.html"
180000.00,4,4.0,0.0,326.0,14.1857173,121.0533622,552.15,href="https://www.lamudi.com.ph/fully-furnished-house-for-rent-at-treveia-nuvali-168308644755.html"
7500.00,2,2.0,0.0,45.0,14.224555,121.142276,166.67,href="https://www.lamudi.com.ph/house-2-bedroom-for-rent-newly-renovated-16901630636.html"
21000.00,2,1.0,0.0,53.0,14.2984883,121.2806081,396.23,href="https://www.lamudi.com.ph/house-and-lot-2-bedroom-for-rent-in-avida-parkway-setting-nuvali.html"
60000.00,6,3.0,0.0,144.0,14.2220299,121.0721529,416.67,href="https://www.lamudi.com.ph/house-and-lot-for-lease-at-alegria-dos-rios-pittland-cabuyao-laguna.html"
55000.00,3,3.0,0.0,160.0,14.1857173,121.0533622,343.75,href="https://www.lamudi.com.ph/house-and-lot-for-lease-avida-woodhill-nuvali-boulevard-calamba-laguna.html"
60000.00,3,3.0,0.0,150.0,14.1857173,121.0533622,400.00,href="https://www.lamudi.com.ph/house-and-lot-for-rent-ridgeview-nuvali-canlubang-calamba-laguna.html"
35000.00,2,2.0,0.0,70.0,14.1857173,121.0533622,500.00,href="https://www.lamudi.com.ph/house-for-rent-at-avida-village-cerise-nuvali.html"
30000.00,4,2.0,0.0,300.0,14.2220299,121.0721529,100.00,href="https://www.lamudi.com.ph/house-for-rent-in-camella-dos-rios-pittland-cabuya-168117965172.html"
15000.00,2,1.0,0.0,60.0,14.0661817,121.1567437,250.00,href="https://www.lamudi.com.ph/house-for-rent-in-tanauan-batangas.html"
42000.00,3,2.0,0.0,180.0,14.244691,121.108456,233.33,href="https://www.lamudi.com.ph/house-mansion-inside-a-golf-course-for-rent-in-diezmo-cabuyao.html"
30000.00,2,1.0,0.0,116.0,14.1857173,121.0533622,258.62,href="https://www.lamudi.com.ph/ka-for-lease-2-bedroom-house-and-lot-in-avida-sett-167999950293.html"
17000.00,2,2.0,0.0,84.0,14.23905,121.1254,202.38,href="https://www.lamudi.com.ph/la-fortezza-house-for-rent-2-bedroom-block-2-lot-15-san-isidro.html"
60000.00,4,3.0,0.0,135.0,14.1857173,121.0533622,444.44,href="https://www.lamudi.com.ph/newly-renovated-house-for-rent-in-avida-settings-n-168972432415.html"
25000.00,2,1.0,0.0,53.0,14.1857173,121.0533622,471.70,href="https://www.lamudi.com.ph/nuvali-2-br-house-and-lot-for-rent-167324929290.html"
12000.00,9,9.0,0.0,700.0,14.178416,121.1840111,17.14,href="https://www.lamudi.com.ph/private-pools-resort-in-pansol-calamba-very-nice-r-166201649069.html"
8000.00,1,1.0,0.0,75.0,14.1857173,121.0533622,106.67,href="https://www.lamudi.com.ph/semi-furnishned-166069191692.html"
35000.00,3,2.0,0.0,128.0,14.20202,121.06833,273.44,href="https://www.lamudi.com.ph/southfield-settings-nuvali-for-rent-3br-2tb-166781131361.html"
170000.00,6,5.0,0.0,450.0,14.244691,121.108456,377.78,href="https://www.lamudi.com.ph/sta-elena-golf-and-country-house-for-lease-sierra-madre-sta-rosa-cabuyao.html"
15000.00,2,1.0,0.0,50.0,14.157145,121.13831,300.00,href="https://www.lamudi.com.ph/tiffany-village-townhouse-for-rent-in-calamba-city-laguna.html"
10000.00,3,2.0,0.0,70.0,14.176345,121.122173,142.86,href="https://www.lamudi.com.ph/townhouse-for-rent-at-calamba-laguna-in-suntrust-sentosa.html"
40000.00,3,3.0,0.0,131.0,14.2086539,121.146668,305.34,href="https://www.lamudi.com.ph/two-storey-house-for-rent-3bd-3tb-maids-room-w-attic-in-calamba-laguna.html"
40000.00,3,3.0,0.0,131.0,14.2984883,121.2806081,305.34,href="https://www.lamudi.com.ph/valenza-newly-renovated-semi-furnished-nice-locati-168287321228.html"
100000.00,3,3.0,0.0,300.0,14.1857173,121.0533622,333.33,href="https://www.lamudi.com.ph/venare-nuvali-350-sqm-3-bedrooms-3-toilet-bath-10-168967801489.html"
